day,month,year,obs,ACCESS1,CCSM4,CNRM,MPI-REMo,MPI,SMHI
10,12,1976,0,0.010130798,0.13714163,0,0.006162467,0.019079112,0
11,12,1976,0,0.008481642,0,0,8.64E-10,1.247448444,0
12,12,1976,0,0,0.071591929,0,1.88E-09,2.962345839,0
13,12,1976,0,0,0.052325878,0,2.74E-12,0.077513576,0
14,12,1976,0,0,0.039178923,9.199934959,0.019227993,0,0
15,12,1976,0,0,0.114194117,10.69559574,9.91E-06,0,0
16,12,1976,0,0.003529279,0.02259223,0.822969556,3.45E-09,0,0
17,12,1976,0,0.002746098,0.024887206,1.142007947,2.89E-10,0,0
18,12,1976,0,0.094055712,0.026917061,0.269157588,2.00E-10,0,0
19,12,1976,0,5.355665684,0.283772916,0.017130367,9.50E-11,0,0
20,12,1976,0,9.400259972,0,0.018166566,2.19E-10,0,0
21,12,1976,0,24.93383598,0,0,1.05E-09,0,0
22,12,1976,0,12.45807457,5.56E-05,0,1.69E-11,0.014531336,0
23,12,1976,0,2.039738417,0.059156831,0,1.80E-05,0.05277605,0
24,12,1976,0,0,0.05124766,0.009289754,5.308700586,0.032806952,23.56567383
25,12,1976,0,0.110370263,0.00825202,0.958721638,10.51653104,0.065930873,21.17614746
26,12,1976,0,0.035995614,0.034178015,10.75075722,0.00415804,0.065847076,0
27,12,1976,0,0.000160862,0.025083538,0.52610153,0.126565232,0.029035961,0
28,12,1976,0,0.036493499,0.016879512,0.019324128,0.97161615,0.008891257,0
29,12,1976,0,0.036172006,0,0.029416604,0.006687513,0,0
30,12,1976,0,0,0,0.203569129,0.005310128,0.02885608,0
31,12,1976,0,0,0,0.02854752,2.83E-08,0.075588197,0
1,1,1977,0,2.989743233,0.023109457,0.187694177,1.10E-10,0,0
2,1,1977,0,5.195865154,0.05637259,0,5.23E-12,0.040039063,0
3,1,1977,0,3.946143627,0.096715987,0,3.87E-13,0,0
4,1,1977,0,3.987092733,0.042876963,0.004261022,2.81E-10,0,0
5,1,1977,0,1.056732655,0,0.066952884,5.04E-11,0,0
6,1,1977,0,1.349185944,0,0,1.20E-11,0,0
7,1,1977,0,0.120380655,0.044444107,0,7.33E-06,0.01890024,0
8,1,1977,0,0.032610092,0.178589016,0,3.87E-07,0.021137014,0
9,1,1977,0,0.304576904,0.170931563,0,2.14E-10,0,0
10,1,1977,0,0.009768265,0.076458141,0.314479351,3.50E-07,0.070537165,0
11,1,1977,0,0,0,0.071285874,2.29E-09,0.011529517,0
12,1,1977,0,0,0,0.002852411,2.530968154,0,0
13,1,1977,0,0,0,0,1.153801373,0,0
14,1,1977,0,0,0,0.020759169,0.903463419,0,0
15,1,1977,0,0,0.089307897,0.027021606,3.77736208,0,0
16,1,1977,0,0,0,0.022362217,7.965989783,0.002617757,0
17,1,1977,16,0,0,0,3.116888646,0,0
18,1,1977,0,0.003547845,0,12.28460789,19.49024205,0.009595816,0
19,1,1977,0,0,0,20.38439178,2.37902049,0.920043945,0
20,1,1977,0,0.010029946,0,33.93444443,7.50E-08,0,0
21,1,1977,0,0,0,0.433521837,4.43E-10,0.005744743,0
22,1,1977,0,0,0,0.00491514,3.77E-09,0,0
23,1,1977,0,0,0,0.001302544,1.02E-07,0.002727732,0
24,1,1977,0,0,0.132453814,0.013927876,1.61E-08,0.020383112,0
25,1,1977,0,0,0.010553151,0,1.26E-10,0.002226988,0
26,1,1977,0,0,0,0,5.39E-11,0,0
27,1,1977,0,0,0,0.011464552,0.000502044,0,0
28,1,1977,0,0,0,0.010073538,0.003960435,0,0
29,1,1977,0,0,0.005043357,0,1.52E-10,1.579254746,0
30,1,1977,0,0,0.177778989,0,4.35E-07,12.32226944,0
31,1,1977,0,0,0,0,0.321578519,0,0
1,2,1977,0,0,0.065439954,0,6.67076949,0,0
2,2,1977,0,0,11.22120762,0,3.175168228,0,0
3,2,1977,0,0.376123339,7.344115734,0,1.32E-11,0.227677763,0
4,2,1977,0,0.916514337,53.82624054,0.561627865,4.21E-08,0,0
5,2,1977,6,1.527847886,11.41778183,0,0.005508037,0.021994457,0
6,2,1977,11,0.202368364,0,0.033678073,6.01E-08,0.013116592,0
7,2,1977,0,1.485332489,0.950661182,0.02639821,8.73E-06,0.187914655,0
8,2,1977,0,0,0,0.002025388,1.83020705,0,0
9,2,1977,0,0,0,0.028062668,0.002472932,2.949119091,0
10,2,1977,0,0,0,0.285396874,1.50E-07,0.834784091,0
11,2,1977,0,0,0,1.355649352,1.61E-12,0.273964405,0
12,2,1977,0,0,0.040248379,0.844840407,3.98E-06,1.641375899,0
13,2,1977,0,0,0,0.106808767,0.350303976,0.186559871,0
14,2,1977,0,0.08096981,0.238697335,0,1.48E-11,0,0
15,2,1977,0,1.760009766,0,0.418098509,3.27E-13,0.09233664,0
16,2,1977,0,1.914408088,0,0.092658669,2.95E-07,0.024203202,0
17,2,1977,0,0.014169344,0,0.853818417,1.14E-07,0,0
18,2,1977,0,0.432597071,0,0.275052369,1.51E-07,0,0
19,2,1977,0,0,0,0.75997895,2.08E-11,0,0.164794922
20,2,1977,0,0.046519443,0,0,2.44E-09,0,0.329589844
21,2,1977,0,2.629629612,0,0,4.33E-05,0,0.164794922
22,2,1977,26,5.260901451,0,0,0.000831692,0.012918487,0
23,2,1977,0,13.47671127,0.040509075,0,0.006615141,0,0
24,2,1977,0,0.090043619,0,0,0.022658782,0,0
25,2,1977,0,0.461928695,0,0,0.040852761,0,0
26,2,1977,0,0,0,0,1.111097986,0.007196738,0
27,2,1977,0,0,0,0,7.190752588,0.01098232,0
28,2,1977,0,0,0,0,4.40820161,1.786858082,0
1,3,1977,0,0,0,0,2.57E-07,2.136311054,0
2,3,1977,0,0,0.06598299,0,9.89E-10,0.451419592,0
3,3,1977,0,0,1.648816824,0,0.003754485,0,0
4,3,1977,0,0.13964656,17.65905952,0,0.749227416,0.001934428,0
5,3,1977,0,8.269780159,2.525651217,0,0.265263524,0.006640206,0
6,3,1977,0,1.980075359,3.784692764,0,4.566201533,0.10715989,0
7,3,1977,0,0.002333575,95.41152191,0,6.53E-07,4,0
8,3,1977,0,0,0.137343645,0,5.83E-13,1.189467788,0
9,3,1977,0,0,0,0,5.43E-10,0.001251757,0.164794922
10,3,1977,7,0,0.092507191,0,1.35E-09,0,0.823974609
11,3,1977,10,0.033034403,0,0,0.61223693,0,5.108642578
12,3,1977,19,0,0,0,0.495510979,0.096701019,14.50195313
13,3,1977,3,0,0,0.507325292,0.033775354,0.196117908,13.34838867
14,3,1977,8,0.919635355,0,0.773134589,4.695970996,0.303376347,4.779052734
15,3,1977,9,0.465966493,0,1.553962231,60.23292616,0,3.790283203
16,3,1977,13,0.384441048,0,1.564768076,13.04599768,0.032705408,6.756591797
17,3,1977,0,0.856181026,0,1.089111328,18.17363156,0.110528074,6.097412109
18,3,1977,1,0,0,1.843534231,3.71E-06,0.486315131,1.812744141
19,3,1977,6,0,0,0.48543331,0.000860718,0.202679545,2.142333984
20,3,1977,0,0,0,0,0.559810366,1.619995117,0
21,3,1977,0,0.010809712,0,0.451672971,0.623383356,4.086952209,0
22,3,1977,8,0.549998283,0,1.875469327,0.473520938,0.051988102,0
23,3,1977,0,0,0,0.600926757,0.000414735,0,0
24,3,1977,0,0.470932245,0,0,9.23E-06,0,0.04119873
25,3,1977,0,0.834762275,0,0,1.51E-08,0,0.04119873
26,3,1977,0,1.284442782,0,0.065062098,8.43E-10,0.8137272,0.411987305
27,3,1977,0,4.767327309,0,0.320464611,3.19E-13,0,0.164794922
28,3,1977,30,5.413779259,3.018113375,2.394836426,2.96E-13,0.069896527,0
29,3,1977,19,1.760009766,0.308076054,1.516272545,3.22E-10,0.791295528,0
30,3,1977,0,0.002733693,0.775862396,0,2.34E-12,0.985495389,0
31,3,1977,0,4.66003418,0.500092566,0.496132493,5.35E-08,0,6.427001953
1,4,1977,43,2.579688072,0.128941104,0.801168084,0.000250804,0.03361696,5.438232422
2,4,1977,14,0.828276575,0.616945922,0.111044191,1.29E-06,0.093375489,3.295898438
3,4,1977,25,0.284479022,7.218026161,0,0.002951857,0.46789974,12.35961914
4,4,1977,128,0.336966157,114.8315506,0,0.000332568,0.818255424,6.427001953
5,4,1977,23,0.237303346,185.0884094,0.752187431,0.003346728,0.877851129,0.329589844
6,4,1977,90,0.25252986,3.920043945,3.158956289,8.50E-05,0.424630404,0
7,4,1977,55,0.741564274,3.752831697,1.177593231,3.25E-09,0.018350229,0
8,4,1977,25,0,0.071957767,1.44561553,1.35E-11,0,0
9,4,1977,19,0.371453792,1.670210838,1.184131026,1.38E-11,0,0
10,4,1977,1,1.794296622,1.035055399,4.234731674,4.08E-10,0,0
11,4,1977,1,0.518125772,0,2.162498951,1.36E-07,0,0
12,4,1977,33,0.468797326,0,1.955639839,2.99E-06,0,0
13,4,1977,9,0.467856914,2.35155797,1.139559865,9.03E-09,0,0
14,4,1977,9,1.486710548,0.389510959,0.027715813,1.51E-08,0,0
15,4,1977,29,1.154478431,0.149079978,0.920043945,1.07E-08,0.190827578,0
16,4,1977,0,1.798866391,1.978529811,0.007196738,0.000583478,2.225821972,0
17,4,1977,0,1.241186619,1.327980876,0.013418766,0.000745766,0.449457705,0
18,4,1977,0,1.31847477,2.017194986,0,0.454386507,0.677969813,1.318359375
19,4,1977,0,1.612957239,5.639997959,0,3.024759167,0.915235877,0
20,4,1977,0,2.53169632,5.308360577,0.935112357,15.4079719,0.463924021,0
21,4,1977,57,1.750788808,13.00076008,1.711802721,5.317007471,0.089083388,0
22,4,1977,24,0.528383851,23.25140762,0.760009766,3.168884001,0.722680986,0.988769531
23,4,1977,2,0.198094398,59.64133835,3.086861134,2.737104194,1.125340223,3.790283203
24,4,1977,0,1.410613179,42.06925201,18.92430496,0.791673924,0.884688258,5.932617188
25,4,1977,20,1.488886356,159.0607605,10.25470734,4.554753948,33.9692421,28.34472656
26,4,1977,1,1.017135143,5.900024414,0.806507528,4.020139819,31.65974426,1.73034668
27,4,1977,34,0.011946391,1.892753601,2.570099115,21.71776341,4.330842018,0.123596191
28,4,1977,42,1.760009766,2.777159691,1.369057178,4.731421103,0.360458672,0
29,4,1977,55,0.849962533,0.430279553,0.689887404,1.004343212,0.036146976,0
30,4,1977,20,1.400024414,0.196640909,0.097005978,45.65198533,0,0
1,5,1977,11,2.583393812,1.179992676,1.720031738,72.5903878,0,0
2,5,1977,26,0.214131504,1.019656539,2.04063201,8.314958168,0,0.082397461
3,5,1977,7,0.260158122,1.112147331,0.930814743,1.704947156,0,2.471923828
4,5,1977,0,9.101596832,0.570309758,0.182620034,1.920208259,0.147884861,0.164794922
5,5,1977,2,37.23846817,1.945364952,1.588659286,40.28921518,0,0
6,5,1977,3,0.219707504,0.471905053,5.760009766,23.85497773,0.187558442,0
7,5,1977,6,13.65053082,2.134834766,5.049092293,17.00975359,0.845033526,0
8,5,1977,0,146.5426788,0.780029297,2.705756664,5.407255422,1.014585257,0
9,5,1977,0,78.9169693,1.920043945,1.269293427,1.903613191,0,0
10,5,1977,0,32.14900208,2,2.413478851,0.606346391,0.400857389,1.153564453
11,5,1977,0,0.15021871,4.720727921,6.324525356,0.00468329,1.347231984,0
12,5,1977,0,0.439367652,3.619995117,4.049947739,0.00140372,2.429834366,0
13,5,1977,15,0.1328758,1.918255568,2.920043945,2.61E-05,2.228030443,2.142333984
14,5,1977,94,1.008731484,3.578924417,85.87490845,1.25E-05,1.512497783,5.932617188
15,5,1977,10,0.709878027,0.005654337,7.206749439,0.000782234,1.780176044,13.10119629
16,5,1977,45,1.685546875,4.547367096,34.75944138,14.03697878,3.787006617,6.632995605
17,5,1977,35,3.756943703,5.774660587,87.30370331,0.002197989,3.269052505,5.932617188
18,5,1977,2,34.62770462,6.115115166,174.5235901,0.001379181,2.269216299,12.64801025
19,5,1977,3,26.51823425,3.528374195,14.2456913,32.55480984,6.859985352,33.61816406
20,5,1977,0,7.483172417,4.773849487,11.16935158,45.02675235,60.91455078,17.22106934
21,5,1977,0,2.671724319,10.35139751,94.54722595,279.2320602,43.49279404,17.17987061
22,5,1977,0,8.843863487,2.996377707,15.31621742,50.79396106,5.019051552,18.2510376
23,5,1977,0,0.459049046,6.186798573,6.100036621,0.526971876,2.44726944,30.07507324
24,5,1977,0,1.340140104,5.06712389,14.72410488,28.63095766,2.559997559,4.902648926
25,5,1977,0,0.285396487,24.21662521,142.2565308,14.08671322,149.376709,1.977539063
26,5,1977,3,1.122557163,47.87182236,17.34775543,3.72E-08,16.04377174,5.850219727
27,5,1977,2,2.413522482,27.52503204,12.95761871,0.103989414,37.94584656,0.453186035
28,5,1977,0,1.537050486,6.240166664,45.49747086,10.85399715,183.7891235,5.23223877
29,5,1977,29,1.843939185,6.867165089,224.0527954,54.65560276,22.84187317,1.73034668
30,5,1977,54,3.461357117,11.24236774,220.9505005,33.69059879,8.279507637,0.86517334
31,5,1977,40,37.25777054,56.64977646,0,136.8928906,149.8412628,0.370788574
1,6,1977,63,41.25888824,134.9726715,0.531189084,29.23458796,13.92037392,2.389526367
2,6,1977,18,6.519013882,109.723999,0,23.56686573,89.77610779,10.546875
3,6,1977,8,9.502512932,111.0163803,0,19.89899436,118.919548,39.96276855
4,6,1977,14,11.67267704,86.10131073,0.144353315,16.38572509,106.0509186,39.30358887
5,6,1977,35,19.57319641,306.2043762,0.814633906,16.99844305,76.24195099,20.02258301
6,6,1977,8,8.827007294,28.03404617,0.096274354,19.30445172,17.80226326,21.09375
7,6,1977,6,8.227925301,4.145436764,0,29.96762814,11.57790565,12.89520264
8,6,1977,65,20.91502953,4.119995117,5.511060238,31.31195549,4.991808891,1.647949219
9,6,1977,6,13.27249146,2.610474825,33.05958557,26.7072631,9.85233593,0.741577148
10,6,1977,32,7.327067852,2.375428677,133.8725891,16.36223271,7.366047859,5.108642578
11,6,1977,10,10.07585907,0.426354915,28.99516296,4.193140415,2.432404995,15.94390869
12,6,1977,62,7.161694527,0.89022541,60.35738754,45.20866144,0.524401903,20.22857666
13,6,1977,76,32.10406876,4.19781208,22.1675148,74.74274989,5.176082611,29.53948975
14,6,1977,8,75.97371674,23.96002197,1.690505147,33.97332206,5.629403114,23.64807129
15,6,1977,11,4.284468651,16.11734009,2.128543615,118.933171,4.281547546,2.63671875
16,6,1977,13,4.897247314,12.42386246,2.925043344,12.74732198,1.521243334,4.284667969
17,6,1977,32,33.57978821,70.40296173,4.679992676,33.52480307,8.701276779,11.86523438
18,6,1977,26,14.46777916,41.02190399,16.21553802,52.77811345,4.320007324,9.722900391
19,6,1977,9,3.179992676,1.913279653,26.28713989,22.78984822,70.91981506,7.539367676
20,6,1977,11,11.37247276,1.669795275,4.653916836,71.44687157,1.132180333,1.565551758
21,6,1977,58,6.996611595,1.464622736,52.21509171,200.8062132,1.295208216,6.344604492
22,6,1977,0,25.13135338,96.81509399,117.3267899,345.7668632,0.934215724,34.81292725
23,6,1977,21,21.77054977,6.07526207,144.801651,138.8912905,7.442116261,70.53222656
24,6,1977,0,3.960021973,3.729589701,96.31280518,1.030475498,7.39852047,69.21386719
25,6,1977,19,3.478127718,6.671835899,6.515492916,18.97289171,1.491537333,34.64813232
26,6,1977,78,1.179695964,8.173541069,2.773384094,0.023608005,0.253244162,44.16503906
27,6,1977,64,2.199261665,17.50540543,16.65656853,7.321018679,0.98453182,9.722900391
28,6,1977,27,8.707324982,28.1883049,12.44932747,21.15827892,3.717114925,5.520629883
29,6,1977,7,5.240079403,131.130661,18.62492752,8.419905673,5.349225998,2.307128906
30,6,1977,0,5.377884865,121.5611725,51.99809647,23.08259457,4.746162415,0.988769531
1,7,1977,13,6.575141907,7.807516575,530.0092773,11.40877563,13.53596115,0.576782227
2,7,1977,4,6.979304314,0.320743859,21.43385887,1.440378302,4.401626587,0.90637207
3,7,1977,21,1.883342505,0.668267131,5.06135416,10.2329459,6.840026855,0.741577148
4,7,1977,0,4.61477232,8.814602852,4.290588856,8.169515384,4.834591866,1.029968262
5,7,1977,55,20.72896194,75.62236023,4.265985489,12.94334913,2.374625206,2.554321289
6,7,1977,43,50.91423416,201.7898254,3.247255325,15.67662363,1.035177946,3.295898438
7,7,1977,22,40.76262665,8.95680809,2.872252941,20.01026287,0.761395991,4.861450195
8,7,1977,0,4.720031738,48.3942337,4.013659477,9.406651603,2.645918131,5.685424805
9,7,1977,5,4.645269394,29.55913162,3.586972713,0.166851841,4.565404892,9.805297852
10,7,1977,5,10.55104828,3.974290371,4.885304928,15.2211003,0.482581556,9.887695313
11,7,1977,9,0.74149549,4.251317024,1.991398811,1.236917687,0.170272678,7.415771484
12,7,1977,23,0.471888065,2.772411823,1.739565372,3.462701873,0.403569162,1.318359375
13,7,1977,59,0.531331241,5.846173286,1.858372331,8.67494226,1.243935466,1.812744141
14,7,1977,6,2.578864813,4.066031456,3.692183733,10.97097499,3.297397614,0.082397461
15,7,1977,17,0.458192915,6.631520271,2.717819929,15.6205927,6.216748238,3.790283203
16,7,1977,5,0.985736489,40.36737442,12.70001221,15.20480211,3.994109631,3.295898438
17,7,1977,3,1.643540144,17.69404602,10.55932808,2.991623408,2.886991024,1.565551758
18,7,1977,40,1.917715788,30.0273571,6.859098434,5.841948045,0.10255453,0.329589844
19,7,1977,8,6.070489883,2.899298191,66.55567169,21.97852945,0.712464213,1.153564453
20,7,1977,12,29.1323967,5.196871281,28.49647903,7.968945033,0.638121068,1.318359375
21,7,1977,1,4.069571972,4.625433445,9.239990234,5.174250563,1.885423422,0.90637207
22,7,1977,1,2.967207193,4.91049099,20.89455032,34.65646561,2.787853718,1.483154297
23,7,1977,0,4.869318962,5.628311634,28.31347656,54.25638445,3.72025919,3.295898438
24,7,1977,78,1.833892107,7.900024414,9.499206543,3.427800257,5.223801613,3.048706055
25,7,1977,4,3.302341223,1.913083434,5.78374052,3.24196592,3.389170408,4.531860352
26,7,1977,19,2.337199211,1.975933909,7.03595686,0.068160717,5.574078083,2.719116211
27,7,1977,9,3.277858496,5.263475895,1.207346559,3.938936465,13.9550724,0.988769531
28,7,1977,11,3.488701105,16.49398994,0.868489265,3.065976757,1.397630692,0
29,7,1977,18,3.971886396,15.79052162,0.380633831,3.515367047,2.635336161,0.082397461
30,7,1977,13,2.679957867,6.471046448,0.339973897,9.395002853,3.61102438,0
31,7,1977,12,35.06108856,10.96277809,3.066937447,5.269679474,6.007234097,0
1,8,1977,4,36.39317322,9.042347908,2.242183924,14.10684111,0.908013821,1.318359375
2,8,1977,0,1.106305718,5.068935871,1.472880602,1.710225397,0.903579235,1.647949219
3,8,1977,1,1.810824275,8.674843788,2.394804001,1.138133631,1.257955551,0.329589844
4,8,1977,17,4.636638641,12.59552383,3.967004538,1.161879982,1.884211183,0.082397461
5,8,1977,17,2.594248056,3.789897919,6.324332237,0.110073998,0.417219818,0.411987305
6,8,1977,2,0.220162481,4.940110207,1.598111391,0.257384666,0.399040788,0.823974609
7,8,1977,81,3.536377192,6.153749466,2.416631699,3.438973124,0.557695687,1.112365723
8,8,1977,13,3.435244799,0.898405313,2.719113111,0.028331745,0.657235742,5.685424805
9,8,1977,0,4.829976082,0.942814469,3.607275963,6.732396595,0.666699767,4.40826416
10,8,1977,35,5.689508438,4.706572533,1.490567803,0.289056846,1.398248196,7.209777832
11,8,1977,17,2.126957893,3.352534771,4.322751999,0.397335568,1.296619058,7.580566406
12,8,1977,44,1.334714413,10.56110191,0.493009716,8.287162101,0.275653273,1.400756836
13,8,1977,17,1.5747329,18.2179451,0.873975635,6.012418983,0.510915756,10.62927246
14,8,1977,16,2.729053259,1.228910208,1.18836689,5.664248974,3.935696363,0.411987305
15,8,1977,0,1.842096806,0.131007835,3.435871601,3.872055479,2.342760086,1.483154297
16,8,1977,125,1.115644932,1.461311579,11.64349937,5.164482712,2.411087751,2.986907959
17,8,1977,88,1.785008907,1.548816919,3.528097868,1.328346936,1.504302144,0.04119873
18,8,1977,1,2.162757635,0.198972195,5.005691528,13.34777512,1.247801065,0.947570801
19,8,1977,0,2.370331049,1.412574291,4.906945229,14.90669972,2.389548779,6.838989258
20,8,1977,0,1.340026855,1.416416168,13.24650383,68.09370629,0.826683283,3.913879395
21,8,1977,66,1.281435013,0.180662513,43.19382858,17.99929133,2.080161572,9.310913086
22,8,1977,56,2.420773983,0.22784245,89.31214142,50.78317355,1.699630618,2.842712402
23,8,1977,25,2.010692835,0.199918255,10.71126175,2.213667647,2.040051699,1.380157471
24,8,1977,3,1.476491451,0.473916739,2.049292088,23.72644041,3.219446659,2.307128906
25,8,1977,32,0.790366888,1.116645098,1.118091822,8.00159045,1.811929703,1.586151123
26,8,1977,4,0.489450812,3.562430859,0.423892617,4.983759869,6.718843937,0.700378418
27,8,1977,50,0.980448484,3.420712948,0.535618424,17.84505006,2.077429533,0.082397461
28,8,1977,25,1.597669363,4.122711658,0.939850926,18.32290781,2.002043962,0
29,8,1977,3,1.669238091,0.911920011,1.974842548,6.751567684,3.250494003,0
30,8,1977,1,0.408619106,0.385050416,0.406008512,29.06082356,3.658624411,0.494384766
31,8,1977,0,0.146319121,0.055331118,0.233895108,40.0847001,0.772991657,0
1,9,1977,0,0.500807822,0.110621721,0.396636844,26.8300496,0.250841826,0
2,9,1977,2,1.067128062,1.494779944,0.990406632,10.06453503,1.500473261,2.966308594
3,9,1977,0,2.358627319,0.81406498,2.359730482,15.3853571,0.549823344,0
4,9,1977,0,2.782062531,5.003666878,1.123244047,8.11233467,1.52184391,0
5,9,1977,0,2.791189194,2.014099598,1.073981524,4.353859532,1.65298295,0
6,9,1977,0,0.593312502,1.503558874,3.956961632,9.282196686,1.862814426,0
7,9,1977,14,2.558881283,2.231031895,2.334378242,12.21860703,2.780292511,0
8,9,1977,0,4.414028168,3.582909584,3.87050724,8.617662848,4.216186523,0.617980957
9,9,1977,0,3.127458811,1.884721756,4.188729286,17.39423401,3.714323282,0
10,9,1977,0,2.555402994,1.610532641,38.16701889,4.795585095,1.801406026,0
11,9,1977,0,4.352600098,1.915768147,61.06860352,8.969020704,6.192783356,0
12,9,1977,0,4.968444824,1.394908667,2.078368902,26.93844521,4.013522148,0
13,9,1977,0,3.811659813,0.493814677,1.459706545,18.60266011,3.286119461,0.082397461
14,9,1977,0,1.719023705,0.146391734,2.72523737,0.052753842,3.474560022,0.082397461
15,9,1977,13,5.48639822,0.235469252,3.048414469,2.325841243,5.819308281,0.082397461
16,9,1977,23,1.995104313,0.995188594,0.43171531,5.112340569,5.495049,0
17,9,1977,7,2.982068539,4.192519188,0.132836461,14.48818836,9.026534081,0
18,9,1977,8,3.170231104,3.559997559,0.067803383,3.922554664,102.1159515,0
19,9,1977,3,4.433344841,2.311419725,3.105071068,0.382023166,8.759298325,0
20,9,1977,8,2.634455681,2.949051619,1.202596188,0.096806326,0.979193985,0
21,9,1977,12,1.232297421,3.980041504,3.655413628,5.074052454,2.014636278,0.205993652
22,9,1977,13,2.931818724,0.281749755,3.709218025,41.00916954,1.07893455,0
23,9,1977,1,2.276249886,2.033565998,2.541534662,6.769692712,2.864083052,0
24,9,1977,0,3.562041283,1.570114136,5.353819847,11.45610111,1.486706018,0
25,9,1977,0,6.054698944,1.119203568,4.74350214,3.05620482,2.876432657,9.970092773
